Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_NAME,FK_IM_SPEC_MASTER_DESC,FK_IM_SPEC_OPTIONS_DESC,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5070,Kritika - Mini Matka 450 Watts 2 Jar (White),Color,White,825,Set
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Power,900W,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Capacity,900W,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Grinder Type,Juicer Mixer Grinder,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Model Number,PowerMatic Plus,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Color,White,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5071,Sujata Powermatic Plus 900 Watts Juicer Mixer Grinder,Brand,Sujata,4850,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5072,Pack of 4 Havells Rigo Rigo 3Jar Juicer Mixer Grinder 500-Watt Juicer Mixer Grinder (White),Brand,HAVELLS,2455,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5072,Pack of 4 Havells Rigo Rigo 3Jar Juicer Mixer Grinder 500-Watt Juicer Mixer Grinder (White),Wattage,500-WATT,2455,Piece
Juicer Mixer Grinder,"Washing Machine, Microwave Oven, Induction Cooker & Home Appliances",5072,Pack of 4 Havells Rigo Rigo 3Jar Juicer Mixer Grinder 500-Watt Juicer Mixer Grinder (White),Color,WHITE,2455,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5073,Hydraulic Press Hand And Power Operated,Max Force Or Load,90-120 ton,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5073,Hydraulic Press Hand And Power Operated,Automation Grade,Semi-Automatic,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5073,Hydraulic Press Hand And Power Operated,Material,Mild Steel,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5074,20 Ton Hand Operated Hydraulic Machine,Max Force Or Load,3000 PSI,38000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5074,20 Ton Hand Operated Hydraulic Machine,Automation Grade,Manual,38000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5075,Hand Operated Hydraulic Press,Max Force or Load,10 - 100 Ton,45000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5076,Hand Operated Hydraulic Press,Material,Mild Steel,100000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Model Number/Name,SA - KBR Press,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Max Force Or Load,0-30 ton,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Brand,SA Instruments,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Max Force or Load,0-30 ton,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Automatic Grade,Manual,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5077,Hydraulic Press,Material,MS,28500,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5078,70 Ton C Type Power Press Machine,Type Of Press,C Type,350000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5078,70 Ton C Type Power Press Machine,Capacity,70 Ton,350000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5078,70 Ton C Type Power Press Machine,Material,Mild Steel,350000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5079,Hand Operated Hydraulic Press Machine,Automatic Grade,Automatic,25000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5079,Hand Operated Hydraulic Press Machine,Max Force or Load,120-150 ton,25000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5080,Manual Hydraulic Press,Max Force or Load,0-30 ton,50000,Millimeter
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5080,Manual Hydraulic Press,Material,Mild Steel,50000,Millimeter
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5080,Manual Hydraulic Press,Brand,Ujala,50000,Millimeter
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5081,Hand Operated Hydraulic Press,Max Force Or Load,30-60 ton,45000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5081,Hand Operated Hydraulic Press,Brand,Baba hydraulic,45000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5081,Hand Operated Hydraulic Press,Material,Md,45000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5081,Hand Operated Hydraulic Press,Automation Grade,Manual,45000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5082,40 Ton Hand Operated Harison Hydraulic Press Machine,Max Force or Load,30-60 ton,90000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5082,40 Ton Hand Operated Harison Hydraulic Press Machine,Model,HEW40H,90000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5082,40 Ton Hand Operated Harison Hydraulic Press Machine,Automatic Grade,Manual,90000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5082,40 Ton Hand Operated Harison Hydraulic Press Machine,Capacity,40,90000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5082,40 Ton Hand Operated Harison Hydraulic Press Machine,Material,MS,90000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5083,60 Ton Hand Operated Harison Hydraulic Press Machine,Capacity,60,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5083,60 Ton Hand Operated Harison Hydraulic Press Machine,Max Force or Load,30-60 ton,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5083,60 Ton Hand Operated Harison Hydraulic Press Machine,Model,HEW60H,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5083,60 Ton Hand Operated Harison Hydraulic Press Machine,Automatic Grade,Manual,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5083,60 Ton Hand Operated Harison Hydraulic Press Machine,Material,MS,140000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5084,Hand Operated Hydraulic Press Machine,Max Force Or Load,0-30 ton,95000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5084,Hand Operated Hydraulic Press Machine,Material,Mild Steel,95000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5085,Hand operated hydraulic press,Max Force Or Load,90-120 ton,100000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5085,Hand operated hydraulic press,Brand,Baba hydraulic,100000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5085,Hand operated hydraulic press,Material,Ms,100000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5085,Hand operated hydraulic press,Automation Grade,Manual,100000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5085,Hand operated hydraulic press,Model Number/Name,2019,100000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5086,Hand Operated Hydraulic Press,Orientation,Vertical,70000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5086,Hand Operated Hydraulic Press,Max Force or Load,30-60 ton,70000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5086,Hand Operated Hydraulic Press,Automatic Grade,Manual,70000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5086,Hand Operated Hydraulic Press,Material,Mild Steel,70000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5087,15 Ton Hand Operated Hydraulic Press Machine,Automatic Grade,Manual,36500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5087,15 Ton Hand Operated Hydraulic Press Machine,Capacity,15,36500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5087,15 Ton Hand Operated Hydraulic Press Machine,Max Force Or Load,15,36500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5087,15 Ton Hand Operated Hydraulic Press Machine,Model,HEW15H,36500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5087,15 Ton Hand Operated Hydraulic Press Machine,Control Type,HAND,36500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5088,25 Ton Hand Operated Harison Hydraulic Press Machine,Capacity,25,55000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5088,25 Ton Hand Operated Harison Hydraulic Press Machine,Max Force or Load,0-30 ton,55000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5088,25 Ton Hand Operated Harison Hydraulic Press Machine,Model,HEW25H,55000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5088,25 Ton Hand Operated Harison Hydraulic Press Machine,Automatic Grade,Manual,55000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5088,25 Ton Hand Operated Harison Hydraulic Press Machine,Material,MS,55000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5089,100 Ton Hand Operated Harison Hydraulic Press Machine,Model,HEW100H,215000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5089,100 Ton Hand Operated Harison Hydraulic Press Machine,Automatic Grade,Manual,215000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5089,100 Ton Hand Operated Harison Hydraulic Press Machine,Material,MS,215000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5089,100 Ton Hand Operated Harison Hydraulic Press Machine,Capacity,100,215000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5089,100 Ton Hand Operated Harison Hydraulic Press Machine,Max Force or Load,90-120 ton,215000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5090,15 Ton Power Operated Harison Hydraulic Press Machine,Automatic Grade,Semi-Automatic,59000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5090,15 Ton Power Operated Harison Hydraulic Press Machine,Material,MS,59000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5090,15 Ton Power Operated Harison Hydraulic Press Machine,Max Force or Load,0-30 ton,59000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5090,15 Ton Power Operated Harison Hydraulic Press Machine,Model,HEW15P,59000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5091,25 Ton Power Operated Harison Hydraulic Press Machine,Material,MS,72000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5091,25 Ton Power Operated Harison Hydraulic Press Machine,Max Force or Load,0-30 ton,72000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5091,25 Ton Power Operated Harison Hydraulic Press Machine,Model,HEW25P,72000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5091,25 Ton Power Operated Harison Hydraulic Press Machine,Automatic Grade,Semi-Automatic,72000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5092,40 Ton Power Operated Harison Hydraulic Press Machine,Automatic Grade,Semi-Automatic,110000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5092,40 Ton Power Operated Harison Hydraulic Press Machine,Capacity,40,110000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5092,40 Ton Power Operated Harison Hydraulic Press Machine,Max Force or Load,30-60 ton,110000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5092,40 Ton Power Operated Harison Hydraulic Press Machine,Model,HEW40P,110000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5092,40 Ton Power Operated Harison Hydraulic Press Machine,Material,MS,110000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5093,60 Ton Power Operated Harison Hydraulic Press Machine,Automatic Grade,Semi-Automatic,165000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5093,60 Ton Power Operated Harison Hydraulic Press Machine,Capacity,60 TON,165000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5093,60 Ton Power Operated Harison Hydraulic Press Machine,Max Force or Load,60-90 ton,165000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5093,60 Ton Power Operated Harison Hydraulic Press Machine,Model,HEW60P,165000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5093,60 Ton Power Operated Harison Hydraulic Press Machine,Material,MS,165000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5094,100 Ton Power Operated Harison Hydraulic Press Machine,Automatic Grade,Semi-Automatic,235000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5094,100 Ton Power Operated Harison Hydraulic Press Machine,Capacity,100,235000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5094,100 Ton Power Operated Harison Hydraulic Press Machine,Max Force or Load,90-120 ton,235000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5094,100 Ton Power Operated Harison Hydraulic Press Machine,Model,HEW100P,235000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5094,100 Ton Power Operated Harison Hydraulic Press Machine,Material,MS,235000,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5095,Hydraulic Press Machine,Automatic Grade,Automatic,70000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5095,Hydraulic Press Machine,Material,Mild Steel,70000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5096,Hydraulic Press,Brand,Viwin,1500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5096,Hydraulic Press,Control Type,Non-CNC,1500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5096,Hydraulic Press,Max Force or Load,>150 ton,1500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5096,Hydraulic Press,Capacity,10 to 500 tons,1500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5096,Hydraulic Press,Model,Hand and power operatrd,1500,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5097,Hand Operated CTM Machine,Material,Steel,38000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5098,15ton hydraulic hand operated press,Brand,Creative hydraulics,42000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5098,15ton hydraulic hand operated press,Automatic Grade,Manual,42000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5098,15ton hydraulic hand operated press,Model Number/Name,Creative hydraulics 1,42000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5098,15ton hydraulic hand operated press,Max Force or Load,0-30 ton,42000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5098,15ton hydraulic hand operated press,Material,All grade items,42000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5099,Hand Operated Hydraulic Press,Max Force Or Load,3 ton,15000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5099,Hand Operated Hydraulic Press,Material,Iron and Stainless Steel,15000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5100,Hand Operated Hydraulic Press Machine 50 Tons,Automation Grade,Manual,98000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5100,Hand Operated Hydraulic Press Machine 50 Tons,Brand,Pathak,98000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5100,Hand Operated Hydraulic Press Machine 50 Tons,Max Force Or Load,50 TONS,98000,Piece
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5101,Hydraulic Hand Press Machine,Max Force Or Load,>150 ton,200000,Set
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5102,Hydraulic Press,Max Force Or Load,>150 ton,1,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5102,Hydraulic Press,Model Number/Name,YL32G,1,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5102,Hydraulic Press,Material,ALL METAL,1,Unit
Hand Operated Hydraulic Press,Hydraulic & Pneumatic Equipment,5102,Hydraulic Press,Capacity,100 ton,1,Unit
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5103,Mineral Water Filling Machine 60 BPM,Power Consumption,5 HP,1500000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5103,Mineral Water Filling Machine 60 BPM,Bottle Type,pet,1500000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5103,Mineral Water Filling Machine 60 BPM,Brand,shreeji projects,1500000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5103,Mineral Water Filling Machine 60 BPM,Capacity,60 BPM,1500000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5103,Mineral Water Filling Machine 60 BPM,Machine Capacity,60bpm,1500000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Brand,SHREEJI PROJECTS,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Capacity,30bpm,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Power Consumption,5hp,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Bottle Type,pet bottle,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Machine Capacity,30bpm,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Material,ss,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Application,mineral water,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5104,Mineral Water Filling Machine,Filling System,gravity,650000,Piece
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5105,Mineral Water Bottle Filling Machine,Packaging Type,PET BOTTLE,650000,Unit
Mineral Water Filling Machine,Filling Machines and Bottling Plants,5105,Mineral Water Bottle Filling Machine,Material,SS,650000,Unit
